Sr. No,Semester,Course Code,Course Title,Credit Hours,Grade,Grade Point,SGPA,CGPA,Warning
1713,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1713,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1713,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1713,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1713,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1713,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1713,Spring 2019,MT104,Linear Algebra,3,C-,1.67,2.39,2.48,0
1713,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1713,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1713,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1713,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1713,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1713,Fall 2018,SS101,English Language,3,C+,2.33,2.57,2.57,0
1713,Spring 2019,SS111,Islamic and Religious Studies,3,B,3,2.39,2.48,0
1713,Fall 2018,SS113,Pakistan Studies,3,C+,2.33,2.57,2.57,0
1713,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1713,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1713,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1714,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1714,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1714,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1714,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1714,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1714,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1714,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1714,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1714,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1714,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1714,Spring 2019,MT104,Linear Algebra,3,A-,3.67,3.26,3.09,0
1714,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1714,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1714,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1714,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1714,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1714,Fall 2018,SS101,English Language,3,B,3,2.9,2.9,0
1714,Fall 2018,SS111,Islamic and Religious Studies,3,B-,2.67,2.9,2.9,0
1714,Spring 2019,SS113,Pakistan Studies,3,B-,2.67,3.26,3.09,0
1714,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1714,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1714,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1715,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1715,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1715,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1715,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1715,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1715,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1715,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1715,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1715,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1715,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1715,Spring 2019,MT104,Linear Algebra,3,C-,1.67,2.73,2.64,0
1715,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1715,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1715,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1715,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1715,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1715,Fall 2018,SS101,English Language,3,B,3,2.33,2.33,0
1715,Fall 2018,SS111,Islamic and Religious Studies,3,A,4,2.33,2.33,0
1715,Spring 2019,SS113,Pakistan Studies,3,A-,3.67,2.73,2.64,0
1715,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1715,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1715,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1716,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1716,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1716,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1716,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1716,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1716,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1716,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1716,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1716,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1716,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1716,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1716,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1716,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1716,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1716,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1716,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1716,Fall 2018,SS101,English Language,3,F,0,0.71,0.71,1
1716,Fall 2018,SS111,Islamic and Religious Studies,3,B,3,0.71,0.71,1
1716,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
1716,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1716,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1716,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1717,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1717,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1717,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1717,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1717,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1717,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1717,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1717,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1717,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1717,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1717,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1717,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1717,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1717,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1717,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1717,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1717,Fall 2018,SS101,English Language,3,C-,1.67,1.61,1.61,0
1717,Fall 2018,SS111,Islamic and Religious Studies,3,B-,2.67,1.61,1.61,0
1717,Spring 2019,SS113,Pakistan Studies,3,B-,2.67,1.54,1.66,0
1717,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1717,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1717,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1718,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1718,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1718,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1718,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1718,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1718,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1718,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1718,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1718,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1718,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1718,Spring 2019,MT104,Linear Algebra,3,D+,1.33,2.26,2.3,0
1718,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1718,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1718,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1718,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1718,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1718,Fall 2018,SS101,English Language,3,B+,3.33,2.35,2.35,0
1718,Spring 2019,SS111,Islamic and Religious Studies,3,C+,2.33,2.26,2.3,0
1718,Fall 2018,SS113,Pakistan Studies,3,B,3,2.35,2.35,0
1718,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1718,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1718,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1719,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1719,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1719,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1719,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1719,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1719,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1719,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1719,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1719,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1719,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1719,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1719,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1719,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1719,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1719,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1719,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1719,Fall 2018,SS101,English Language,3,FA,0,0,0,1
1719,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
1719,Fall 2018,SS113,Pakistan Studies,3,FA,0,0,0,1
1719,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1719,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1719,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1720,Fall 2018,CL117,Intro to Info. and Comm. Technologies,1,B,3,2.12,2.12,0
1720,Fall 2018,CL118,Programming Fundamentals - Lab,1,D,1,2.12,2.12,0
1720,Spring 2019,CL217,Computer Programming Lab,1,D,1,2.2,2.16,0
1720,Fall 2018,CS118,Programming Fundamentals,3,D,1,2.12,2.12,0
1720,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1720,Spring 2019,CS217,Computer Programming,3,D,1,2.2,2.16,0
1720,Fall 2018,EE117,Applied Physics,3,B-,2.67,2.12,2.12,0
1720,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1720,Spring 2019,EE227,Digital Logic Design,3,F,0,2.2,2.16,0
1720,Spring 2019,EL227,Digital Logic Design - Lab,1,B,3,2.2,2.16,0
1720,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1720,Fall 2018,MT119,Calculus and Analytical Geometry,3,D+,1.33,2.12,2.12,0
1720,Spring 2019,MT224,Differential Equations (Cal II),3,B-,2.67,2.2,2.16,0
1720,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1720,Fall 2018,SL150,English Composition and Comprehension - Lab,1,A-,3.67,2.12,2.12,0
1720,Spring 2019,SL152,Communication & Presentation Skills - Lab,1,B+,3.33,2.2,2.16,0
1720,Unknown,SS101,English Language,3,UK,-1,0,0,0
1720,Fall 2018,SS111,Islamic and Religious Studies,3,C,2,2.12,2.12,0
1720,Spring 2019,SS113,Pakistan Studies,3,A-,3.67,2.2,2.16,0
1720,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1720,Fall 2018,SS150,English Composition and Comprehension,2,A-,3.67,2.12,2.12,0
1720,Spring 2019,SS152,Communication & Presentation Skills,2,A,4,2.2,2.16,0
1721,Fall 2018,CL117,Intro to Info. and Comm. Technologies,1,C,2,1.75,1.75,0
1721,Fall 2018,CL118,Programming Fundamentals - Lab,1,D+,1.33,1.75,1.75,0
1721,Spring 2019,CL118,Programming Fundamentals - Lab,1,B,3,3.02,2.62,0
1721,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1721,Fall 2018,CS118,Programming Fundamentals,3,F,0,1.75,1.75,0
1721,Spring 2019,CS118,Programming Fundamentals,3,B,3,3.02,2.62,0
1721,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1721,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1721,Fall 2018,EE117,Applied Physics,3,B-,2.67,1.75,1.75,0
1721,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1721,Spring 2019,EE227,Digital Logic Design,3,C,2,3.02,2.62,0
1721,Spring 2019,EL227,Digital Logic Design - Lab,1,B+,3.33,3.02,2.62,0
1721,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1721,Fall 2018,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.75,1.75,0
1721,Spring 2019,MT224,Differential Equations (Cal II),3,A,4,3.02,2.62,0
1721,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1721,Fall 2018,SL150,English Composition and Comprehension - Lab,1,B+,3.33,1.75,1.75,0
1721,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1721,Unknown,SS101,English Language,3,UK,-1,0,0,0
1721,Fall 2018,SS111,Islamic and Religious Studies,3,C,2,1.75,1.75,0
1721,Spring 2019,SS113,Pakistan Studies,3,B,3,3.02,2.62,0
1721,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1721,Fall 2018,SS150,English Composition and Comprehension,2,C,2,1.75,1.75,0
1721,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1722,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1722,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1722,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1722,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1722,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1722,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1722,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1722,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1722,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1722,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1722,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1722,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1722,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1722,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1722,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1722,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1722,Fall 2018,SS101,English Language,3,FA,0,0,0,1
1722,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
1722,Fall 2018,SS113,Pakistan Studies,3,F,0,0,0,1
1722,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1722,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1722,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1723,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1723,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1723,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1723,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1723,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1723,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1723,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1723,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1723,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1723,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1723,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1723,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1723,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1723,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1723,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1723,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1723,Fall 2018,SS101,English Language,3,A,4,1.61,1.61,0
1723,Fall 2018,SS111,Islamic and Religious Studies,3,C+,2.33,1.61,1.61,0
1723,Spring 2019,SS113,Pakistan Studies,3,B,3,2.31,2.58,0
1723,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1723,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1723,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1724,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1724,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1724,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1724,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1724,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1724,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1724,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1724,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1724,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1724,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1724,Spring 2019,MT104,Linear Algebra,3,C,2,2.26,2.36,0
1724,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1724,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1724,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1724,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1724,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1724,Fall 2018,SS101,English Language,3,A-,3.67,2.47,2.47,0
1724,Fall 2018,SS111,Islamic and Religious Studies,3,B,3,2.47,2.47,0
1724,Spring 2019,SS113,Pakistan Studies,3,B+,3.33,2.26,2.36,0
1724,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1724,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1724,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1725,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1725,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1725,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1725,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1725,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1725,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1725,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1725,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1725,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1725,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1725,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1725,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1725,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1725,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1725,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1725,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1725,Fall 2018,SS101,English Language,3,D,1,1.59,1.59,1
1725,Fall 2018,SS111,Islamic and Religious Studies,3,C,2,1.59,1.59,1
1725,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
1725,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1725,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1725,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1726,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1726,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1726,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1726,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1726,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1726,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1726,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1726,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1726,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1726,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1726,Spring 2019,MT104,Linear Algebra,3,C+,2.33,2.59,2.36,0
1726,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1726,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1726,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1726,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1726,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1726,Fall 2018,SS101,English Language,3,D,1,2.12,2.12,0
1726,Fall 2018,SS111,Islamic and Religious Studies,3,B-,2.67,2.12,2.12,0
1726,Spring 2019,SS113,Pakistan Studies,3,B+,3.33,2.59,2.36,0
1726,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1726,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1726,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1727,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1727,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1727,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1727,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1727,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1727,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1727,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1727,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1727,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1727,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1727,Spring 2019,MT104,Linear Algebra,3,C,2,2.02,2.31,0
1727,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1727,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1727,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1727,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1727,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1727,Fall 2018,SS101,English Language,3,C+,2.33,2.63,2.63,0
1727,Spring 2019,SS111,Islamic and Religious Studies,3,C,2,2.02,2.31,0
1727,Fall 2018,SS113,Pakistan Studies,3,A-,3.67,2.63,2.63,0
1727,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1727,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1727,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1728,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
1728,Unknown,CL118,Programming Fundamentals - Lab,1,UK,-1,0,0,0
1728,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
1728,Unknown,CS118,Programming Fundamentals,3,UK,-1,0,0,0
1728,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1728,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
1728,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
1728,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1728,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
1728,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
1728,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1728,Unknown,MT119,Calculus and Analytical Geometry,3,UK,-1,0,0,0
1728,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
1728,Unknown,SL101,English Language Lab,1,UK,-1,0,0,0
1728,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
1728,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
1728,Fall 2018,SS101,English Language,3,F,0,1.59,1.59,3
1728,Spring 2019,SS101,English Language,3,D,1,0.72,1.25,3
1728,Fall 2018,SS111,Islamic and Religious Studies,3,C+,2.33,1.59,1.59,3
1728,Spring 2019,SS113,Pakistan Studies,3,D,1,0.72,1.25,3
1728,Unknown,SS122,English Composition,3,UK,-1,0,0,0
1728,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
1728,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
1729,Fall 2018,CL117,Intro to Info. and Comm. Technologies,1,B+,3.33,2.1,2.1,0
1729,Fall 2018,CL118,Programming Fundamentals - Lab,1,B,3,2.1,2.1,0
1729,Spring 2019,CL217,Computer Programming Lab,1,A-,3.67,2.49,2.3,0
1729,Fall 2018,CS118,Programming Fundamentals,3,C,2,2.1,2.1,0
1729,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
1729,Spring 2019,CS217,Computer Programming,3,A-,3.67,2.49,2.3,0
1729,Fall 2018,EE117,Applied Physics,3,C-,1.67,2.1,2.1,0
1729,Unknown,EE182,Basic Electronics,3,UK,-1,0,0,0
1729,Spring 2019,EE227,Digital Logic Design,3,C+,2.33,2.49,2.3,0
1729,Spring 2019,EL227,Digital Logic Design - Lab,1,B,3,2.49,2.3,0
1729,Unknown,MT104,Linear Algebra,3,UK,-1,0,0,0
1729,Fall 2018,MT119,Calculus and Analytical Geometry,3,D,1,2.1,2.1,0
